,단어,품사,점수
3151,학년,N,0
3152,베테랑,N,0
3153,요청,N,0
3154,담배,N,0
3155,산록,N,0
3156,고맙다,V,2
3157,지나가다,V,0
3158,하얏트,N,0
3159,고산리,N,0
3160,돌리다,V,0
3161,판포리,N,0
3162,명당,N,2
3163,로드,N,0
3164,비슨,N,0
3165,라이더,N,0
3166,빅토리,N,0
3167,자시다,V,0
3168,잡수다,V,0
3169,올라오다,V,0
3170,메인,N,0
3171,징기스,N,0
3172,헤어,N,0
3173,시키다,V,0
3174,특선,N,0
3175,등심,N,0
3176,숙주나물,N,0
3177,양삼,N,0
3178,고객,N,0
3179,담당,N,1
3180,빼다,V,0
3181,양파,N,0
3182,명란젓,N,0
3183,질다,V,0
3184,겹다,V,0
3185,단체,N,0
3186,토마토,N,0
3187,바이,N,0
3188,대파,N,0
3189,별미,N,2
3190,기름기,N,0
3191,묵사발,N,0
3192,좋아하다,V,2
3193,식다,V,0
3194,터지다,V,0
3195,일기,N,0
3196,썸녀,N,1
3197,클리어,N,0
3198,개뿔,N,-2
3199,어둡다,V,-1
3200,구여,N,0
3201,따다,V,0
3202,난리,N,0
3203,하늘,N,0
3204,바라다,V,1
3205,비다,V,0
3206,휩쓸다,V,-2
3207,태풍,N,0
3208,뉴스,N,0
3209,들어오다,V,0
3210,크레인,N,0
3211,무섭다,V,-1
3212,식량,N,0
3213,내리,N,0
3214,동영상,N,0
3215,카키,N,0
3216,차바,N,0
3217,빗소리,N,0
3218,이러다,V,0
3219,일대,N,0
3220,기르다,V,0
3221,이끌다,V,0
3222,무사,N,0
3223,대피,N,0
3224,머리,N,0
3225,목숨,N,0
3226,육지,N,0
3227,비상,N,0
3228,드림,N,0
3229,창문,N,0
3230,가로,N,0
3231,목소리,N,0
3232,쓰러지다,V,0
3233,시킹,N,0
3234,나름,N,0
3235,퇴근,N,0
3236,움직이다,V,0
3237,닥치다,V,0
3238,고층,N,0
3239,무너지다,V,0
3240,동태,N,0
3241,살피다,V,0
3242,비바람,N,0
3243,열다,V,0
3244,현장,N,0
3245,코앞,N,0
3246,스티로폼,N,0
3247,정전,N,0
3248,간밤,N,0
3249,엄청나다,V,0
3250,공사장,N,0
3251,암흑,N,0
3252,우산,N,0
3253,들리다,V,0
3254,미스트,N,0
3255,몰아치다,V,0
3256,새벽,N,0
3257,편의점,N,0
3258,속눈썹,N,0
3259,염색,N,0
3260,발자국,N,0
3261,공사,N,0
3262,미션,N,0
3263,피곤,N,-2
3264,담보,N,0
3265,화요일,N,0
3266,습격,N,0
3267,날아다니다,V,0
3268,피해,N,-1
3269,벌어지다,V,0
3270,바깥,N,0
3271,세상,N,0
3272,장신,N,0
3273,유희,N,0
3274,아이보리,N,0
3275,화이트,N,0
3276,버건,N,0
3277,까먹다,V,0
3278,색상,N,0
3279,변경,N,0
3280,버다,V,0
3281,큐티클,N,0
3282,뜯다,V,0
3283,구용,N,0
3284,건디,N,0
3285,말다,V,0
3286,무광,N,0
3287,연말,N,0
3288,맛집,N,2
3289,양고기,N,0
3290,갈비,N,0
3291,이제,N,0
3292,다르다,V,0
3293,호불호,N,-1
3294,갈리다,V,0
3295,색감,N,0
3296,과정,N,0
3297,꺼리다,V,-1
3298,순식간,N,0
3299,마지막,N,0
3300,도토리묵,N,0
3301,입문,N,0
3302,만나다,V,0
3303,미만,N,0
3304,특유,N,0
3305,기분,N,0
3306,품질,N,2
3307,리스트,N,0
3308,젓가락,N,0
3309,원목,N,0
3310,올리다,V,0
3311,아니다,V,-2
3312,나물,N,0
3313,안녕,N,0
3314,직원,N,0
3315,마무리,N,0
3316,사용,N,0
3317,굽다,V,0
3318,간판,N,0
3319,익다,V,0
3320,옳다,V,2
3321,제원,N,0
3322,테이블,N,0
3323,앉다,V,0
3324,곰취,N,0
3325,곁들다,V,0
3326,살사,N,0
3327,달마루,N,0
3328,틀리다,V,0
3329,워머,N,0
3330,물다,V,0
3331,흐르다,V,0
3332,완전,N,0
3333,냉채,N,0
3334,들다,V,0
3335,별거,N,0
3336,숙주,N,0
3337,부담,N,-1
3338,넓다,V,1
3339,계단,N,0
3340,마시다,V,0
3341,영업,N,0
3342,종류,N,0
3343,놓이다,V,0
3344,서비스,N,2
3345,비비다,V,0
3346,별도,N,0
3347,싸다,V,0
3348,넘다,V,0
3349,볶음,N,0
3350,데려와야다,V,0
3351,반기다,V,1
3352,명란,N,0
3353,이쁘다,V,2
3354,과일,N,0
3355,주차,N,0
3356,조합,N,0
3357,보유,N,0
3358,촛불,N,0
3359,깨어나다,V,0
3360,강하다,V,0
3361,거부,N,-2
3362,놀러오다,V,0
3363,짠맛,N,0
3364,생후,N,0
3365,전반,N,0
3366,지인,N,0
3367,내려가다,V,0
3368,오랜만,N,0
3369,일반,N,0
3370,굳다,V,0
3371,소스,N,0
3372,올려놓다,V,0
3373,구우다,V,0
3374,입안,N,0
3375,창가,N,0
3376,크기,N,0
3377,좌석,N,0
3378,가볍다,V,1
3379,소품,N,0
3380,이름,N,0
3381,언니,N,0
3382,주문,N,0
3383,고수,N,0
3384,짜다,V,0
3385,개다,V,0
3386,곁들이다,V,0
3387,꿀맛,N,2
3388,윤기,N,0
3389,골구,N,0
3390,녹아들다,V,0
3391,꼬치,N,0
3392,설레다,V,2
3393,공영,N,0
3394,띠다,V,0
3395,옮기다,V,0
3396,감사,N,1
3397,보통,N,0
3398,착석,N,0
3399,샐러드,N,0
3400,맛나다,V,2
3401,메뉴,N,0
3402,좌식,N,0
3403,자르다,V,0
3404,전문가,N,2
3405,마찬가지,N,0
3406,작다,V,0
3407,친절,N,2
3408,이즈미,N,0
3409,글리터,N,0
3410,담기다,V,0
3411,물어뜯다,V,0
3412,짧다,V,0
3413,연장,N,0
3414,손톱,N,0
3415,시럽,N,0
3416,강추,N,2
3417,웨딩,N,0
3418,베리,N,0
3419,체크,N,0
3420,유지,N,0
3421,크리스마스,N,0
3422,네일,N,0
3423,플러스,N,0
3424,취소,N,0
3425,정지연,N,0
3426,사거리,N,0
3427,카카오톡,N,0
3428,그램,N,0
3429,여부,N,0
3430,변동,N,0
3431,아라동,N,0
3432,스타,N,0
3433,시간대,N,0
3434,빠르다,V,1
3435,시청,N,0
3436,제거,N,0
3437,월랑,N,0
3438,환불,N,-1
3439,이달,N,0
3440,계좌,N,0
3441,맞은편,N,0
3442,후기,N,0
3443,불가,N,-2
3444,올리브,N,0
3445,쇼시,N,0
3446,아트,N,0
3447,시술,N,0
3448,연락처,N,0
3449,본죽,N,0
3450,예쁘다,V,0
3451,성함,N,0
3452,카톡,N,0
3453,국민,N,0
3454,친구,N,0
3455,받다,V,0
3456,오후,N,0
3457,아이디,N,0
3458,디자인,N,0
3459,양식,N,0
3460,예약금,N,0
3461,당일,N,0
3462,네이버,N,0
3463,풀다,V,0
3464,낮다,V,0
3465,카테고리,N,0
3466,잔해,N,0
3467,집결,N,0
3468,꺼멍,N,0
3469,둘레,N,0
3470,동광리,N,0
3471,민속,N,0
3472,포함,N,0
3473,각국,N,0
3474,이루다,V,2
3475,찍다,V,0
3476,하멜,N,0
3477,녹차,N,0
3478,지름,N,0
3479,둥지,N,0
3480,조형,N,0
3481,형성,N,0
3482,투어,N,0
3483,아모레,N,0
3484,설립,N,0
3485,종상,N,0
3486,신라,N,0
3487,나오다,V,0
3488,냄새,N,-1
3489,월드,N,0
3490,화진,N,0
3491,화구,N,0
3492,안덕면,N,0
3493,조망,N,2
3494,쇠소깍,N,0
3495,나다,V,0
3496,나서다,V,0
3497,부처손,N,0
3498,타워,N,0
3499,여장,N,0
3500,부르다,V,0
3501,체코,N,0
3502,전설,N,0
3503,전시,N,0
3504,석굴,N,0
3505,제외,N,0
3506,소로,N,0
3507,외돌개,N,0
3508,노출,N,0
3509,기내,N,0
3510,단순,N,0
3511,원님,N,0
3512,초원,N,0
3513,주차장,N,0
3514,심다,V,0
3515,신화,N,0
3516,남서쪽,N,0
3517,다금바리,N,0
3518,중국인,N,0
3519,필요,N,0
3520,문화재,N,1
3521,천혜,N,0
3522,안치,N,0
3523,탑승객,N,0
3524,분화구,N,0
3525,침략,N,0
3526,발판,N,0
3527,올라가다,V,0
3528,숙다,V,0
3529,식물,N,0
3530,상가,N,0
3531,잡히다,V,0
3532,조면암,N,0
3533,분양,N,0
3534,오토바이,N,0
3535,갈치,N,0
3536,사철쑥,N,0
3537,해안가,N,0
3538,방목,N,0
3539,대정읍,N,0
3540,울이,N,0
3541,갈래,N,0
3542,일부,N,0
3543,입장료,N,0
3544,불국사,N,0
3545,명승,N,0
3546,인승,N,0
3547,천장,N,0
3548,지점,N,0
3549,건조,N,0
3550,가파,N,0
3551,대구,N,0
3552,지연,N,0
3553,불상,N,0
3554,돌아오다,V,0
3555,스위트,N,0
3556,국가,N,0
3557,수직,N,0
3558,피사,N,0
3559,떨어지다,V,0
3560,작가,N,0
3561,내려오다,V,0
3562,안내도,N,0
3563,지정,N,0
3564,닦이다,V,0
3565,성하다,V,0
3566,퍼시픽,N,0
3567,부근,N,0
3568,화산,N,0
3569,카멜리아,N,0
3570,내부,N,0
3571,안산암,N,0
3572,전복,N,0
3573,백과사전,N,0
3574,기념탑,N,0
3575,엄선,N,0
3576,살다,V,0
3577,공유,N,0
3578,봉사료,N,0
3579,학습장,N,0
3580,사계리,N,0
3581,성산포,N,0
3582,지대,N,0
3583,흩어지다,V,0
3584,눈물,N,0
3585,평원,N,0
3586,서커스,N,0
3587,바닷가,N,0
3588,경사지다,V,0
3589,해결,N,0
3590,면적,N,0
3591,정상부,N,0
3592,사진,N,0
3593,저지리,N,0
3594,사무실,N,0
3595,박물관,N,0
3596,성읍,N,0
3597,병풍,N,0
3598,자금,N,0
3599,요소,N,0
3600,나무,N,0
3601,공연,N,0
3602,자연환경,N,0
3603,기준,N,0
3604,표류,N,0
3605,지키다,V,0
3606,감성돔,N,0
3607,포대,N,0
3608,내리다,V,0
3609,공주,N,0
3610,한경면,N,0
3611,바꾸,N,0
3612,정의,N,0
3613,아래,N,0
3614,출발,N,0
3615,취침,N,0
3616,앞쪽,N,0
3617,모이다,V,0
3618,주요,N,0
3619,조식,N,0
3620,삼림,N,0
3621,곡예,N,0
3622,테마파크,N,0
3623,단성,N,0
3624,미니어처,N,0
3625,기슭,N,0
3626,조성,N,0
3627,에코랜드,N,0
3628,습기,N,0
3629,민속마을,N,0
3630,중앙,N,0
3631,당시,N,0
3632,형태,N,0
3633,승마,N,0
3634,좌측,N,0
3635,새연교,N,0
3636,자연,N,0
3637,소인국,N,0
3638,이수동,N,0
3639,경치,N,0
3640,토요일,N,0
3641,굴다,V,0
3642,크라운,N,0
3643,삼다,V,0
3644,내역,N,0
3645,산체,N,0
3646,콤비,N,0
3647,대전,N,0
3648,여신,N,2
3649,적다,V,0
3650,건설,N,0
3651,큰형,N,0
3652,초종용,N,0
3653,포진지,N,0
3654,신앙,N,0
3655,산방,N,0
3656,흘리다,V,0
3657,예술,N,2
3658,절벽,N,0
3659,어린이,N,0
3660,개국,N,0
3661,꼽히다,V,0
3662,점보,N,0
3663,서귀포시,N,0
3664,물방울,N,0
3665,개소,N,0
3666,석식,N,0
3667,이악,N,0
3668,숙박,N,0
3669,건축물,N,0
3670,경비,N,0
3671,후회,N,-2
3672,주위,N,0
3673,작품,N,0
3674,돌문,N,0
3675,상모리,N,0
3676,해발고,N,0
3677,이탈리아,N,0
3678,단애,N,0
3679,곰솔,N,0
3680,소수,N,0
3681,부지,N,0
3682,특별기,N,1
3683,숙박비,N,0
3684,일요일,N,0
3685,최상층,N,1
3686,탑승,N,0
3687,선녀,N,2
3688,출처,N,0
3689,중식,N,0
3690,매표소,N,0
3691,예배,N,0
3692,홈페이지,N,0
3693,시가지,N,0
3694,금요일,N,0
3695,안내,N,0
3696,암벽,N,0
3697,일본,N,0
3698,용두암,N,0
3699,오설록,N,0
3700,연계,N,0
3701,언덕,N,0
3702,해식,N,0
3703,기생,N,0
3704,브릿지,N,0
3705,고사,N,0
3706,뷔페,N,0
3707,국제,N,0
3708,센터,N,0
3709,정상,N,0
3710,활용,N,0
3711,암석해안,N,0
3712,돕다,V,0
3713,유리,N,0
3714,삼무,N,0
3715,심하다,V,-1
3716,코끼리,N,0
3717,서광리,N,0
3718,탐방,N,0
3719,국제공항,N,0
3720,문화재청,N,0
3721,평화,N,2
3722,비행장,N,0
3723,포구,N,0
3724,쥬니어,N,0
3725,참호,N,0
3726,제주특별자치도,N,0
3727,편성,N,0
3728,격납고,N,0
3729,꼭대기,N,0
3730,토양,N,0
3731,미도,N,0
3732,중국,N,0
3733,능선,N,0
3734,펜션,N,0
3735,객실,N,0
3736,마치다,V,0
3737,정확,N,2
3738,시야,N,0
3739,택시,N,0
3740,신양리,N,0
3741,힘들다,V,-2
3742,소개,N,0
3743,멋지다,V,2
3744,편안,N,2
3745,첫날,N,0
3746,얻다,V,0
3747,산책,N,0
3748,성수기,N,1
3749,드리다,V,0
3750,마음,N,0
3751,괜찮다,V,2
3752,만족,N,2
3753,뜨다,V,0
3754,여행사,N,0
3755,늦다,V,-1
3756,건물,N,0
3757,주방,N,0
3758,풍경,N,2
3759,동시,N,0
3760,커다랗다,V,1
3761,아침,N,0
3762,둘레길,N,0
3763,창밖,N,0
3764,요금,N,0
3765,인테리어,N,0
3766,안기다,V,0
3767,거실,N,0
3768,되다,V,0
3769,잔디밭,N,0
3770,중간,N,0
3771,누리다,V,2
3772,최소한,N,1
3773,보다,V,0
3774,즐기다,V,2
3775,결정,N,0
3776,없다,V,-2
3777,커플,N,1
3778,알뜰,N,2
3779,따르다,V,0
3780,잠수함,N,0
3781,특성,N,1
3782,식사,N,0
3783,지와,N,0
3784,녹다,V,0
3785,높다,V,0
3786,플라,N,0
3787,이야기,N,0
3788,그동안,N,0
3789,형제,N,0
3790,앞서다,V,0
3791,일자,N,0
3792,알맞다,V,2
3793,신양,N,0
3794,타입,N,0
3795,둘러싸이다,V,0
3796,지역,N,0
3797,선택,N,0
3798,새롭다,V,1
3799,오르다,V,0
3800,같다,V,0
3801,장점,N,2
3802,단점,N,-2
3803,관광,N,2
3804,챙기다,V,0
3805,구하다,V,0
3806,다음,N,0
3807,다녀오다,V,0
3808,곳곳,N,0
3809,표선,N,0
3810,맞다,V,2
3811,도착,N,0
3812,부족,N,-1
3813,스위트룸,N,0
3814,트이다,V,0
3815,솟다,V,0
3816,쪽빛,N,0
3817,절감,N,1
3818,놓다,V,0
3819,느낌,N,0
3820,구성원,N,0
3821,계획,N,0
3822,어우러지다,V,0
3823,그렇다,V,2
3824,옥상,N,0
3825,펼쳐지다,V,0
3826,배려,N,2
3827,취하다,V,0
3828,이동,N,0
3829,부모,N,2
3830,명소,N,0
3831,연휴,N,2
3832,오픈,N,0
3833,만들다,V,0
3834,못하다,V,-2
3835,소규모,N,0
3836,근처,N,0
3837,유명,N,0
3838,감각,N,0
3839,쿠지,N,0
3840,텐데요,N,0
3841,불다,V,0
3842,그러다,V,0
3843,유채,N,0
3844,밤바다,N,0
3845,인기,N,2
3846,일정,N,0
3847,준비,N,0
3848,까지다,V,0
3849,만약,N,0
3850,여유,N,2
3851,오늘,N,0
3852,스파,N,0
3853,그때,N,0
3854,펼치다,V,0
3855,머무다,V,0
3856,남쪽,N,0
3857,침대,N,0
3858,인원,N,0
3859,규모,N,0
3860,선착장,N,0
3861,신나다,V,2
3862,가정,N,0
3863,특징,N,0
3864,부럽다,V,1
3865,바비큐,N,0
3866,감상,N,0
3867,보이다,V,0
3868,이유,N,0
3869,편의,N,1
3870,때문,N,0
3871,모습,N,0
3872,끝자락,N,0
3873,음주,N,0
3874,음식점,N,0
3875,남다,V,0
3876,부부,N,0
3877,분위기,N,0
3878,입실,N,0
3879,지다,V,0
3880,그리다,V,0
3881,취향,N,0
3882,이상일,N,0
3883,귀하다,V,2
3884,마을,N,0
3885,도움,N,0
3886,추억,N,2
3887,쉽다,V,1
3888,성비,N,0
3889,거리,N,0
3890,머무르다,V,0
3891,개인,N,0
3892,아이,N,0
3893,정원,N,0
3894,고생,N,-2
3895,만큼,N,0
3896,발코니,N,0
3897,사장,N,0
3898,통하다,V,0
3899,선호,N,0
3900,기본,N,0
3901,관광지,N,0
3902,지도,N,0
3903,가지,N,0
3904,만끽,N,0
3905,걱정,N,0
3906,자식,N,0
3907,한눈,N,0
3908,걸리다,V,0
3909,그땐,N,0
3910,방산,N,0
3911,썰다,V,0
3912,각각,N,0
3913,주중,N,0
3914,향하다,V,0
3915,최적,N,2
3916,사랑,N,2
3917,동쪽,N,0
3918,항공,N,0
3919,용머리,N,0
3920,날짜,N,0
3921,낯설다,V,-1
3922,비용,N,0
3923,다양,N,2
3924,실내,N,0
3925,호텔,N,0
3926,모시다,V,0
3927,작년,N,0
3928,드다,V,0
3929,편하다,V,2
3930,즐겁다,V,2
3931,비행기,N,0
3932,조건,N,0
3933,경우,N,0
3934,이국,N,0
3935,휴식,N,2
3936,마련,N,0
3937,전망,N,0
3938,바닷속,N,0
3939,주다,V,0
3940,싶다,V,0
3941,찾다,V,0
3942,여행객,N,2
3943,관광단,N,0
3944,머물다,V,0
3945,두다,V,0
3946,공항,N,0
3947,원하다,V,0
3948,전봇대,N,0
3949,이번,N,0
3950,구성,N,0
3951,즐거움,N,2
3952,여행,N,0
3953,제주,N,0
3954,오다,V,0
3955,시간,N,0
3956,성산포항,N,0
3957,책임자,N,0
3958,잡다,V,0
3959,리조트,N,0
3960,저녁,N,0
3961,이왕,N,0
3962,제주시,N,0
3963,휘닉스,N,0
3964,승차,N,0
3965,버스,N,0
3966,한라,N,0
3967,전문점,N,0
3968,관찰,N,0
3969,정도,N,0
3970,참돔,N,0
3971,본연,N,0
3972,올인,N,0
3973,낚시,N,0
3974,연동,N,0
3975,애월읍,N,0
3976,대부분,N,0
3977,가격,N,0
3978,갖다,V,0
3979,유람선,N,0
3980,체험,N,0
3981,최고,N,2
3982,인근,N,0
3983,하우스,N,0
3984,가다,V,0
3985,경험,N,0
3986,마다,V,0
3987,모두,N,0
3988,자라다,V,0
3989,그리드,N,0
3990,비게,N,0
3991,자장면,N,0
3992,삼성,N,0
3993,스마트,N,0
3994,중문,N,0
3995,말고기,N,0
3996,누리,N,0
3997,자연산,N,0
3998,방어회,N,0
3999,문의,N,0
4000,대하다,V,0
4001,해물탕,N,0
4002,오조리,N,0
4003,학관,N,0
4004,바위,N,0
4005,사계,N,0
4006,경쟁력,N,0
4007,청정,N,2
4008,벵에돔,N,0
4009,범섬,N,0
4010,바라보다,V,0
4011,먹다,V,0
4012,목요일,N,0
4013,형제섬,N,0
4014,검색,N,0
4015,아쿠아,N,0
4016,올레,N,0
4017,해지다,V,0
4018,도로,N,0
4019,날씨,N,0
4020,가브리,N,0
4021,구좌읍,N,0
4022,임대,N,0
4023,맛있다,V,2
4024,성게,N,0
4025,일주,N,0
4026,입다,V,0
4027,숯구이,N,0
4028,돼지고기,N,0
4029,전복죽,N,0
4030,아름답다,V,2
4031,자리,N,0
4032,서울,N,0
4033,추천,N,2
4034,횡단도,N,0
4035,한라산,N,0
4036,가깝다,V,1
4037,위하다,V,0
4038,애월리,N,0
4039,공원,N,0
4040,근무,N,0
4041,별빛,N,0
4042,않다,V,-2
4043,동안,N,0
4044,조명,N,0
4045,세계,N,0
4046,보관,N,0
4047,발전,N,2
4048,일출봉,N,0
4049,타다,V,0
4050,모슬,N,0
4051,모슬포,N,0
4052,대학교,N,0
4053,운치,N,1
4054,바람,N,0
4055,구경,N,0
4056,국물,N,0
4057,행성,N,0
4058,알차다,V,2
4059,아일랜드,N,0
4060,맛보다,V,0
4061,비싸다,V,-1
4062,하다,V,0
4063,이용,N,0
4064,접시,N,0
4065,성당,N,0
4066,마라도,N,0
4067,개관,N,0
4068,위치,N,0
4069,목성,N,0
4070,제주도,N,0
4071,양념,N,0
4072,노형,N,0
4073,적극,N,1
4074,사시미,N,0
4075,이다,V,0
4076,섭지코지,N,0
4077,좋다,V,2
4078,추전,N,0
4079,단장,N,0
4080,파다,V,0
4081,샤브샤브,N,0
4082,송악,N,0
4083,고기,N,0
4084,등정,N,0
4085,보내다,V,0
4086,채담,N,0
4087,통제,N,-1
4088,시설,N,0
4089,구이,N,0
4090,국내,N,0
4091,예약,N,0
4092,여객선,N,0
4093,와이프,N,0
4094,송악산,N,0
4095,시내,N,0
4096,횟집,N,0
4097,금호,N,0
4098,최근,N,0
4099,가족,N,0
4100,입장,N,0
4101,최대,N,2
4102,부시리,N,0
4103,풍력,N,0
4104,무렵,N,0
4105,먹거리,N,0
4106,해안,N,0
4107,본점,N,0
4108,행원리,N,0
4109,해녀,N,0
4110,해물,N,0
4111,생태,N,0
4112,숙소,N,0
4113,참고,N,0
4114,노형동,N,0
4115,많다,V,2
4116,오분자기,N,0
4117,수동,N,0
4118,생각,N,0
4119,산호,N,0
4120,승용차,N,0
4121,소요,N,0
4122,항정살,N,0
4123,코엑스,N,0
4124,관광용,N,2
4125,구엄리,N,0
4126,서귀포,N,0
4127,정기,N,0
4128,오름,N,0
4129,크다,V,0
4130,야간,N,0
4131,팔다,V,0
4132,항구,N,0
4133,대학,N,0
4134,성산읍,N,0
4135,도두항,N,0
4136,환상,N,2
4137,편리,N,2
4138,들어가다,V,0
4139,곱다,V,2
4140,모슬포항,N,0
4141,입구,N,0
4142,우도,N,0
4143,겨울철,N,0
4144,야채,N,0
4145,가파도,N,0
4146,해양,N,0
4147,성산,N,0
4148,별자리,N,0
4149,개방,N,0
4150,해변,N,0
4151,포호,N,0
4152,수족관,N,0
4153,갖추다,V,1
4154,있다,V,0
4155,특화,N,2
4156,식당,N,0
4157,경관,N,2
4158,드넓다,V,2
4159,여수,N,0
4160,골프클럽,N,0
4161,동양,N,0
4162,눈꽃,N,0
4163,바다,N,0
4164,산방산,N,0
4165,느끼다,V,0
4166,걷다,V,0
4167,고요,N,1
4168,겨울,N,0
4169,코스,N,0
4170,사라,N,0
4171,주변,N,0
4172,차량,N,0
4173,돼지,N,0
4174,가능,N,1
4175,중턱,N,0
